GENEID	BD_ATAC
FSTL5	1.76e-10
RGS5	1.12e-7
GCA	3.34e-8
NUF2	5.4e-6
LOC101929570	8.47e-9
PACRG-AS2	3.48e-5
PACRG-AS3	7.38e-6
LOC100422212	5.67e-10
PACRG-AS1	8.81e-5
KCNH7	1.43e-8
LINC02143	4.83e-8
MIR4454	4.81e-9
DKFZp451B082	4.37e-6
CAHM	7.57e-5
QKI	1.71e-5
MIR1263	3.54e-6
LOC102724152	1.86e-6
NAF1	1.35e-6
NPY1R	2.09e-9
NPY5R	4.59e-10
PBX1	1.51e-11
TKTL2	0.158778355
LINC01324	1.41e-9
TMA16	1.46e-9
SI	0.020547818
FIGN	4.67e-7
LOC100505795	2.15e-10
SLITRK3	1.01e-10
MEAT6	1.05e-8
LOC102546299	1.32e-8
ANP32C	2.06e-7
LINC01322	3.38e-11
LMX1A	4.16e-9
RXRG	7.42e-8
GRB14	3.69e-7
LRRC52	1.08e-9
SMIM31	4.37e-9
LRRC52-AS1	4.44e-8
SNORA70F	6.03e-8
BCHE	1.27e-8
MGST3	1.01e-9
ALDH9A1	3.66e-9
LOC101929633	1.63973e-4
LOC440700	2.91e-6
COBLL1	2.41e-7
TMCO1	0.019766139
C6orf118	4.5e-8
TMCO1-AS1	3.71e-5
APELA	3.85e-5
UCK2	6.85e-7
SLC38A11	2.77e-9
FAM218A	7.06e-7
TRIM61	6.6e-5
SCN3A	3.86e-8
TRIM60	3.68536e-4
MIR3658	1.47e-8
TMEM192	2.78e-7
MIR921	1.07e-7
PDE10A	1.91e-9
SCN2A	5.06e-8
KLHL2	8.77e-8
FAM78B	4.14e-10
GK3P	5.15e-6
LINC01947	6.26e-9
MSMO1	1.66e-9
CPE	7.38e-7
LINC00602	1.03e-8
LINC01675	1.57e-7
CSRNP3	6.93e-9
MIR578	4.9e-9
LINC00473	7.4e-8
LINC01179	5.52e-7
LOC729681	2.82e-5
GALNT3	2.71e-9
FMO9P	4.2e-6
TBXT	0.006781029
LOC101927908	9.23e-10
LOC101929297	0.002093067
PRR18	8.6700000000000007e-05
LOC100506124	5.31e-10
LOC101928131	1.57e-5
SFT2D1	0.002160689
LOC100289495	2.68e-6
TTC21B-AS1	1.36e-6
TLL1	7.22e-10
MPC1	4.83e-7
TTC21B	0.001950959
POGK	2.7e-7
LOC105374194	8.13e-14
TADA1	8.59e-10
RPS6KA2-IT1	0.009865431
LOC102724058	0.091366184
MIR1913	4.86863e-4
ILDR2	2.74e-8
SCN1A-AS1	3.2e-7
MAEL	0.051298156
SCN1A	3.3e-8
GPA33	3.38e-9
DUSP27	2.24e-7
ZBBX	2.1e-7
LINC01327	5.63e-7
LINC01363	4.61e-7
SERPINI2	7.35e-12
SCN9A	1.55e-7
POU2F1	1.42e-7
RPS6KA2	1.93e-7
WDR49	4.12e-12
RPS6KA2-AS1	4.55e-7
SCN7A	1.04e-6
TENM2	1.18e-11
RNASET2	1.95e-11
MIR3939	0.00237633
FGFR1OP	1.63e-7
CD247	2.92e-10
PDCD10	7.34e-7
CCR6	7.17296e-4
MIR12125	1.63e-6
SERPINI1	1.11e-7
CREG1	3.44e-6
LRRC77P	2.35e-7
GPR31	1.57e-5
LOC105378123	0.215855382
TCP10L2	0.014878291
RCSD1	2.72e-9
CTB-178M22.2	5.79e-11
MPZL1	5.22e-11
HPAT5	2.99e-6
UNC93A	7.24e-5
TTLL2	4.11e-8
GOLIM4	1.59e-8
WWC1	7.26e-13
TCP10	0.004772826
LOC105378127	0.00134254
ADCY10	2.14e-10
RARS	1.13e-10
DCAF6	2.87511e-4
MPC2	1.3e-7
XIRP2-AS1	3.07407e-4
FBLL1	4.96e-6
EGFEM1P	4.99e-7
MIR103B1	2.57e-5
MIR103A1	0.042262658
PANK3	8.69e-5
MIR1255B2	6.63e-6
LINC02538	1.92302e-4
GPR161	1.44e-9
LINC02487	3.92e-5
LOC101927969	5.29e-6
TIPRL	4.3e-6
LOC441179	6.32e-5
SFT2D2	4.1e-5
LINC01558	0.014645696
SPOCK3	9.6e-9
ANKRD36BP1	1.04e-7
AFDN-DT	1.83e-7
AFDN	1.0789e-4
TBX19	2.91e-9
XIRP2	1.3e-7
MIR218-2	8.64e-7
HGC6.3	2.17e-6
MIR551B	3.68e-8
MIR557	1.51e-11
KIF25-AS1	5.16e-6
LOC100505918	2.7e-9
KIF25	1.82e-6
LOC728095	1.68e-9
LOC101928565	0.002261183
XCL2	0.749771055
FRMD1	0.001624874
XCL1	1.35e-10
LINC02082	6.15e-7
LOC105378137	1.27882e-4
B3GALT1	6.17e-10
LOC101929420	0.041739674
MIR585	3.69e-8
DPT	1.95e-12
DACT2	0.001105814
SLIT3	5.75e-7
MECOM	2.69e-6
LINC00626	1.66e-8
LOC105616981	2.13e-7
LINC00970	6.25e-12
SMOC2	3.45e-6
SPDL1	2.16e-5
STK39	9.06e-9
ANXA10	2.43e-8
LOC101928596	1.9e-6
ATP1B1	9.57e-12
LOC105378146	1.54094e-4
DOCK2	4e-5
DDX60	5.7e-8
LOC105374205	4.04e-10
NME7	1.00874e-4
BLZF1	1.74e-5
CERS6	1.41e-8
INSYN2B	4.97e-6
CCDC181	2.55e-7
DDX60L	1.79e-6
LOC101929460	3.53e-6
MIR378E	0.007812106
SLC19A2	6.1e-7
TERC	3.59e-6
MIR4774	8.65e-7
LOC102724357	0.020743043
ACTRT3	1.12e-5
MYNN	7.69e-5
FOXI1	2.36302e-4
LRRC34	4.02e-10
LRRIQ4	2.72e-6
LINC01615	0.00131015
F5	4.47e-9
LINC02544	0.001047794
CERS6-AS1	1.03e-7
LRRC31	3.87898e-4
LINC01187	3.32e-6
SAMD7	3.37278e-4
LOC101929523	6.39e-6
SELP	0.016023112
C5orf58	2.81188e-4
THBS2	3.04e-5
NOSTRIN	2.99e-5
SELL	0.001671821
LOC100128164	1.57191e-4
LCP2	7.72e-5
SEC62	4.29e-6
SELE	0.002772272
LOC100128059	0.002709767
GPR160	1.23e-7
LINC01366	0.015210499
PALLD	2.59e-9
METTL18	1.16491e-4
C1orf112	8.03e-7
KCNMB1	3.79247e-4
G6PC2	9.74051e-4
SCYL3	1.49e-7
CTD-2270F17.1	7.86e-6
ABCB11	0.005131136
WDR27	6.89e-6
PHC3	2.36e-7
DHRS9	1.4e-5
PRKCI	8.97e-7
CBR4	1.54e-9
KCNIP1	1.12e-5
KIFAP3	5.1e-5
LOC105377716	2.16e-5
LRP2	5.83e-6
SKIL	6.65e-9
C6orf120	2.47e-6
METTL11B	0.004099096
MIR3119-1	0.556006059
PHF10	4.34e-6
CLDN11	5.59e-6
TCTE3	0.095591441
MIR6828	2.44e-7
SH3RF1	1.36e-9
ERMARD	5.3e-5
GABRP	5.92035e-4
SLC7A14-AS1	9.6e-6
LINC00574	4.11e-6
LINC01681	9.1e-5
LINC00242	6.77e-5
SLC7A14	4.65e-9
LINC01142	1.01e-6
BBS5	2.39e-6
KLHL41	6.22e-5
RANBP17	2.43233e-4
NEK1	3.29e-10
LOC102724511	8.92e-5
FASTKD1	4.11e-7
PPIG	3.56043e-4
GORAB	2.02e-6
LOC154449	1.39994e-4
PHOSPHO2	2e-5
GORAB-AS1	4.28e-12
CLCN3	1.6e-7
LINC01624	0.013748132
RPL22L1	8.01e-8
KLHL23	5.57e-9
LOC285804	0.001264922
DLL1	8.59e-5
FAM120B	2.75e-5
EIF5A2	6.26e-6
SSB	2.39e-6
SNORD3K	0.264126846
PRRX1	1.43e-8
METTL5	3.6e-6
UBR3	8.52e-6
SLC2A2	2.16465e-4
MIR4644	2.16e-7
HPF1	1.22e-8
TLX3	7.45e-5
SNORA70J	0.087628631
NPM1	1.42299e-4
PSMB1	1.05e-6
MIR569	9.86e-9
FGF18	1.9e-9
TBP	1.5e-6
LINC02275	9.83e-8
PDCD2	1.22e-7
MROH9	1.07e-8
MYO3B	1.53e-6
MFAP3L	1.18e-5
AADAT	4.16e-8
FMO3	3.13e-6
SMIM23	4.25e-5
TNIK	9.51e-9
MIR1295A	0.668631823
FMO6P	2.78e-6
FMO2	0.001692786
MYO3B-AS1	5.85e-5
FMO1	2.27e-8
FMO4	0.00103385
TOP1P1	8.62e-7
FBXW11	3.05e-6
LINC01612	5.97e-8
PLD1	7e-7
LINC02382	1.1e-9
PRRC2C	4.75e-9
LINC01124	0.004106091
STK10	2.79362e-4
MYOCOS	2.39e-9
TMEM212	3.7e-7
SP5	0.272388162
MYOC	4.32e-9
LOC101926913	3.75e-7
EFCAB9	0.009759352
GAD1	1.83e-6
TMEM212-AS1	8.06e-8
UBTD2	7.44e-5
VAMP4	2.54e-11
LOC100288254	5.94e-6
EEF1AKNMT	2.95e-6
DNM3	2e-6
GORASP2	1.63e-5
FNDC3B	1.46e-11
SH3PXD2B	1.6e-7
LINC02431	9.36e-9
DNM3-IT1	1.43e-7
MIR3120	5.1e-5
LINC01944	1.01e-8
GHSR	9.7e-9
NEURL1B	3.08e-6
MIR5003	1.37e-5
LOC101928093	3.0418e-4
TLK1	1.72e-7
DUSP1	5.61e-6
DNM3OS	3.87e-6
TNFSF10	3.27e-8
METTL8	1.82e-6
DCAF17	2.91e-5
ERGIC1	3.83e-7
MIR6082	3.94e-11
LINC02068	1.7e-7
MIR10523	1.61e-6
LINC02174	1.03e-5
RPL26L1	1.78e-5
CYBRD1	1.18285e-4
LOC100268168	7.36e-5
C1orf105	1.01e-8
NCEH1	5.9e-11
ATP6V0E1	8.62e-7
PIGC	4.66e-6
SNORA74B	1.12647e-4
ECT2	2.39e-5
CREBRF	1.15e-5
SUCO	6.2788e-4
DYNC1I2	4.27e-5
BNIP1	2.7e-5
NKX2-5	0.015060617
SLC25A12	3.08e-6
MIR12118	8.97e-5
GALNTL6	6.7e-11
STC2	0.007046024
HAT1	1.68e-5
MIR8056	2.91e-7
FASLG	1.37e-7
METAP1D	6.19e-7
SPATA16	5.43e-7
LOC441052	3.21e-9
LOC285593	4.08e-6
DLX1	3.44e-5
DLX2	0.02342128
BOD1	4.9100000000000004e-06
TNFSF18	8.22e-7
DLX2-DT	1.56e-8
LINC01942	2.69e-5
TNFSF4	1.07e-7
LINC01484	4.07e-5
LINC01485	6.63e-7
ITGA6	1.91e-6
ITGA6-AS1	4.4491e-4
NLGN1	5.55e-7
CPEB4	7.24e-8
LOC101928673	3.68e-8
C5orf47	3.78e-9
PDK1	1.68e-7
GALNTL6-AS1	7.19e-9
LOC100506023	1.50194e-4
PRDX6	0.003526084
SLC9C2	0.001001295
NSG2	9.77e-6
TEX50	0.00694786
RAPGEF4-AS1	0.026242915
ANKRD45	6.1e-11
KLHL20	2.24e-6
RAPGEF4	3.93e-8
CENPL	3.09387e-4
DARS2	0.265410487
GAS5-AS1	3.55303e-4
ZBTB37	2.21e-5
GAS5	0.244458327
SERPINC1	1.98e-5
GALNT7	2.7e-11
MAP3K20	1.9e-7
LINC01411	1.17e-9
NLGN1-AS1	1.14e-10
MSX2	1.80494e-4
RC3H1	1.01e-8
MAP3K20-AS1	1.69e-6
RABGAP1L-DT	0.037531443
LOC101930370	3.45e-9
MIR548T	4.62e-9
NAALADL2	1.44e-6
HMGB2	9.21e-9
CDCA7	4.09e-5
SAP30	1.84e-9
MIR4634	7.21e-7
RABGAP1L	8.3e-10
SCRG1	6.41e-7
LINC01951	6.34e-8
HAND2	0.17275211
GPR52	2.97e-10
HAND2-AS1	2.69e-6
NAALADL2-AS3	1.02e-5
SP3	2.78e-7
DRD1	1.56e-8
LINC01960	0.001196097
SFXN1	2.46e-6
NAALADL2-AS2	2.09e-5
LOC101928696	9.18e-10
CACYBP	1.39e-5
LINC02269	3.54e-7
MRPS14	1.27e-7
TNN	3.46e-7
LINC02268	6.66e-7
HRH2	3.14e-7
OLA1	5.13e-6
CPLX2	1.01e-6
MIR4789	9.71e-7
CEP44	8.33e-7
LINC01305	0.611388878
SP9	0.005294853
FBXO8	5.22e-8
SCRN3	4.68e-5
MIR4276	1.64e-5
THOC3	2.83e-5
GPR155	7.58e-8
KIAA0040	4.74e-9
LOC100996385	3.8448e-4
HPGD	1.41e-9
LOC100507387	0.002426595
WIPF1	1.23e-6
LOC643201	0.006691574
CHRNA1	4.14e-10
SIMC1	7.55e-5
TNR	1.02e-8
GLRA3	1.25e-9
NAALADL2-AS1	1.52e-7
LOC101928551	0.046583662
CHN1	1.13e-9
KIAA1191	2.17e-6
ARL10	6.91e-8
MIR1271	0.361561523
NOP16	8.97e-6
CLTB	6.92e-8
LINC01657	7.26e-10
FAF2	1.83452e-4
MIR1843	0.005874849
RNF44	2.99e-6
CDHR2	1.65e-8
MIR933	6.60027e-4
ATF2	4.09e-7
SCARNA3	2.24637e-4
GPRIN1	2.13e-9
MIR4281	1.36e-5
MIR7977	1.64e-7
SNCB	7.64e-8
TSPAN17	7.36e-8
COP1	7.1e-6
LINC01574	3.56e-5
UNC5A	3.32e-7
ADAM29	1.56e-6
HK3	4.45849e-4
ATP5MC3	1.79e-5
PAPPA2	8.69e-6
LINC01208	2.31e-7
UIMC1	1.88e-6
ZNF346	2.43e-6
FGFR4	7.12e-5
NSD1	3.56e-6
LINC01209	1.86e-8
GPM6A	1.83e-11
LOC101928590	2.34e-5
LNPK	2.47e-10
RAB24	2.6e-6
MXD3	3.56e-9
LMAN2	2.76e-7
TBL1XR1	1.35e-8
RGS14	4.78e-6
SLC34A1	3.78e-5
PFN3	3.37e-5
GRK6	5.33e-5
PRR7	2.09e-7
DBN1	1.47e-9
PDLIM7	1.21e-9
DOK3	0.602402425
EVX2	0.013800645
DDX41	3.2e-6
HOXD13	0.167602709
HOXD12	0.022755928
WDR17	1.76e-8
HOXD11	0.003700817
FAM193B	8.21e-6
HOXD9	0.408178874
HOXD8	0.00278086
HOXD-AS2	3.52003e-4
HOXD4	0.017206703
TMED9	1.86909e-4
B4GALT7	1.01e-9
MIR488	1.88e-8
HAGLR	0.185552145
HOXD1	0.145313776
LINC00501	7.29e-8
ASTN1	8.53e-11
LOC202181	6.73e-10
SPATA4	1.03e-7
MTX2	9.66e-6
BRINP2	1.03e-8
ASB5	2.3e-6
LOC105377752	0.024410561
LINC00578	8.23e-7
LOC728554	3.39e-8
SPCS3	1.41e-9
LOC100128340	9.53e-5
LINC01645	1.18e-8
PROP1	3.60367e-4
MIR1246	1.06e-7
FAM153CP	0.011901031
LINC01116	0.010171066
VEGFC	1.27e-7
N4BP3	1.87269e-4
RMND5B	6.82e-7
NHP2	3.05e-6
HNRNPAB	1.95e-8
PHYKPL	7.83e-7
LINC01117	1.59e-7
LINC02015	1e-9
LINC01741	1.03e-10
SEC16B	3.47e-8
LINC02509	1.73e-5
LOC105373759	3.5e-6
COL23A1	2.7e-6
CRYZL2P-SEC16B	4.97e-8
NEIL3	3.13e-8
CLK4	3.65e-5
RASAL2-AS1	1.76763e-4
HNRNPA3	1.85059e-4
LINC01014	1.08e-8
MIR3128	5.25034e-4
NFE2L2	6.17e-5
ZNF354A	7.77e-7
AACSP1	0.001057594
MIR6512	1.42e-6
LOC100130691	0.001000625
AGPS	9.81e-7
ZNF354B	1.35e-6
ZFP2	2.97e-9
RASAL2	1.88e-8
ZNF454	1.51894e-4
TTC30B	0.001518854
KCNMB2	6.84e-10
GRM6	7.99e-7
TEX35	1.19e-6
KCNMB2-AS1	1.64e-6
ZNF879	3.56e-5
TTC30A	3.76e-6
C1orf220	1.39e-7
AGA	2.41e-9
ZNF354C	1.43e-7
MIR4424	7.21e-9
LOC105373764	4.5e-6
RALGPS2	3.18e-8
LINC01098	2.46e-7
ZMAT3	3.44e-10
ADAMTS2	4.99e-9
ANGPTL1	1.35e-5
LOC101928739	7.88e-5
LINC01099	7.43e-9
PIK3CA	5.58e-7
PDE11A	2.66e-7
KCNMB3	3.35e-6
RUFY1	1.01e-6
FAM20B	3.12e-6
RBM45	1.39e-7
LOC101928445	5.99e-6
ZNF639	4.67e-6
HNRNPH1	1.34e-5
TOR3A	2.15e-6
C5orf60	0.049827139
LOC105377763	7.94e-5
CBY3	1.22e-6
OSBPL6	4.4e-7
MFN1	4.26e-8
CANX	3.38e-6
GNB4	2.36e-6
MAML1	1.04e-7
ABL2	1.62e-7
LTC4S	8.9e-7
MIR1229	2.36e-9
ACTL6A	6.44e-10
MGAT4B	7.03e-8
SQSTM1	2.65e-9
SOAT1	1.84e-5
CHROMR	2.12e-8
LOC100996419	1.48e-8
PRKRA	7.43584e-4
NDUFB5	1.85e-6
TBC1D9B	7.85e-6
AXDND1	2.45e-5
FKBP7	2e-5
PLEKHA3	7.42324e-4
USP13	1.71e-7
TTN-AS1	1.98e-6
MIR340	1.67998e-4
RNF130	7.63e-6
NPHS2	0.001433207
TDRD5	7.04341e-4
PEX5L-AS2	1.9e-8
LOC101927055	8.97e-6
RASGEF1C	1.95796e-4
TTN	5.76e-7
MAPK9	1.45e-6
FAM163A	7.3e-5
PEX5L	2.09e-8
GFPT2	7.3e-9
MIR12116	6.79e-7
TOR1AIP2	2.57105e-4
TOR1AIP1	3.36498e-4
CNOT6	2.31e-6
CEP350	4.93e-5
CCDC141	4.5e-5
LINC02053	2.49e-6
SESTD1	4.44e-7
SCGB3A1	2.91418e-4
FLT4	0.008848943
QSOX1	6.79e-8
LINC02222	4.96e-6
OR2Y1	1.44303e-4
LHX4	0.004380955
MGAT1	3.09e-5
LINC00847	0.034472908
HEIH	1.07e-6
ZFP62	2.29e-6
LHX4-AS1	1.73e-9
TTC14	1.77e-6
BTNL8	2.02e-6
CCDC39	9.1e-10
BTNL3	2.84e-5
BTNL9	2.06358e-4
ACBD6	1.4e-7
MIR8089	1.39e-5
OVAAL	0.003884078
OR2V1	9.98497e-4
OR2V2	2.58e-6
LOC101928882	0.003106676
XPR1	1.72e-5
LINC01962	1.07e-7
FXR1	8.42e-6
TRIM7	4.42e-7
MIR4638	3.45e-5
TRIM41	3.33e-5
SNORD96A	0.003210147
RACK1	1.20772e-4
CTC-338M12.4	3.75e-5
TRIM52-AS1	6.48e-8
MIR1258	1.81e-5
DNAJC19	3.19e-8
ZNF385B	3.97e-8
KIAA1614	2.59e-6
KIAA1614-AS1	2.11e-9
STX6	4.85192e-4
MR1	2.21e-8
RNU6-9	5.14246e-4
CWC22	8.97e-9
IER5	1.01e-7
LOC102724604	4.91e-7
LINC01732	2.12e-8
LINC01699	5.75e-6
SOX2-OT	2.41e-6
SOX2	5.24e-6
CACNA1E	5.29e-8
SCHLAP1	7.08e-9
UBE2E3	1.88e-5
LINC01206	3.18e-8
LINC00290	1.1e-8
LINC01934	3.82e-7
ZNF648	1.1e-7
MIR4437	1.72e-6
LINC01994	1.82e-7
LINC01344	1.82e-5
GLUL	6.35905e-4
LINC01995	5.13724e-4
TEDDM1	2.37e-7
ITGA4	6.83e-7
RGSL1	0.251732368
LINC02500	2.07e-8
ATP11B	5.83e-8
CERKL	4.71e-8
NEUROD1	6.21e-8
RNASEL	3.09e-8
RGS16	3.19e-5
LINC01686	3.75e-5
RGS8	5.41e-7
TEMN3-AS1	1.61e-7
LINC01688	0.043157861
ITPRID2	1.3e-10
DCUN1D1	3.02e-7
NPL	4e-7
LOC647070	2.01e-5
MCCC1	4.26e-8
LAMP3	9.55e-10
SHCBP1L	3.97e-7
PPP1R1C	8.73e-7
LAMC1	7.68e-7
B3GNT5	2.42e-6
TENM3-AS1	8.54e-9
MIR1305	3.66e-5
LAMC1-AS1	0.001493436
MCF2L2	1.59e-5
LINC00888	6.03e-10
SNORA63E	4.54e-5
LAMC2	9.96e-9
NMNAT2	1.12e-8
KLHL6-AS1	0.110193214
KLHL6	0.22051691
KLHL24	1.09e-6
YEATS2	5.84e-8
SMG7-AS1	7.63e-5
PDE1A	1.78e-9
YEATS2-AS1	2.27e-6
SMG7	0.001158111
TENM3	5.54e-11
DNAJC10	5.26e-8
NCF2	1.79e-5
MAP6D1	1.15e-5
ARPC5	1.43e-7
DCTD	6.58e-10
PARL	1.21e-7
MIR4448	9.38e-5
APOBEC4	8.53e-7
ABCC5-AS1	1.70773e-4
FRZB	1.54e-6
ABCC5	9.78e-8
HTR3D	0.006106632
HTR3C	0.002398172
HTR3E	0.014686371
HTR3E-AS1	0.107083689
RGL1	2.48e-9
EIF2B5	8.17e-6
DVL3	3.15e-5
AP2M1	1.44e-6
ABCF3	1.16e-5
NCKAP1	2.28e-9
DUSP19	2.27e-8
FAM92A1P2	2.24e-8
VWA5B2	6.6e-7
COLGALT2	2.29e-9
MIR1224	0.169978051
EEF1AKMT4	1.25e-7
CAMK2N2	3.26888e-4
ECE2	1.07e-5
PSMD2	1.58e-5
WWC2-AS2	3.19e-6
EIF4G1	3.19e-6
WWC2	6.03e-6
FAM131A	2.96e-10
CLCN2	1.83812e-4
POLR2H	3.82e-7
THPO	4.10023e-4
CHRD	1.59e-9
LINC02054	2.45e-8
TSEN15	1.76e-9
WWC2-AS1	9.87e-10
CLDN22	3.91926e-4
LINC01840	7.47e-5
CLDN24	1.17e-8
EPHB3	3.22e-7
NUP35	5.68e-11
C1orf21	4.99e-9
CDKN2AIP	5.43e-8
LOC389247	8.95e-5
MAGEF1	5.27e-6
ING2	8.14e-5
LOC107986163	1.02109e-4
LINC02069	7.07e-7
VPS8	2.33e-5
RWDD4	7.45e-7
TRAPPC11	2.89e-7
MIR548AE1	2.26e-8
EDEM3	5.55e-12
STOX2	1.22e-7
NIBAN1	8.38e-10
C3orf70	2.18e-6
EHHADH-AS1	0.007323398
MIR5588	3.18e-7
EHHADH	9.01583e-4
LINC01633	1.0127e-4
RNF2	4.68e-6
ENPP6	1.44e-7
MAP3K13	4.38e-8
TRMT1L	2.33083e-4
SWT1	2.08e-8
TMEM41A	5.98e-7
IVNS1ABP	6.12e-6
LINC02363	1.03e-8
LIPH	5.16e-6
LINC02362	2.11e-6
SENP2	2.74e-6
IGF2BP2-AS1	6.57e-8
IRF2	3.11e-5
GS1-279B7.1	9.8e-7
LINC02427	4.29e-6
ZNF804A	2.45e-8
LINC01350	1.67e-10
LINC02365	0.001446947
IGF2BP2	0.006809428
CASP3	1.41e-6
PRIMPOL	0.37194938
TRA2B	4.19e-7
CENPU	1.35e-7
SLED1	6.28978e-4
NMRAL2P	9.44e-8
ACSL1	2.69e-8
MIR3945	3.49774e-4
MIR3945HG	0.090018192
HMCN1	2.61e-7
LOC105373782	2.78e-7
LINC01093	0.004633897
ETV5	8.99e-8
MIR4455	0.004310722
HELT	2.8e-8
LINC02436	3.4852e-4
SLC25A4	2.9100000000000002e-11
DGKG	2.86e-7
CFAP97	3.95e-8
SNX25	3.77e-7
LINC02020	1.42e-7
PRG4	3.63e-6
LINC02052	1.23e-7
LRP2BP	6.8e-7
CRYGS	5.92e-7
TBCCD1	2e-6
DNAJB11	0.014221531
ANKRD37	2.54e-5
AHSG	1.94e-8
TPR	5.50652e-4
UFSP2	1.49e-5
ODR4	0.057207043
FETUB	0.03539798
OCLM	0.014918856
LOC105377590	3.61e-7
HRG	0.029308611
LOC102724919	0.495624654
KNG1	5.8e-7
PDLIM3	1.28e-6
EIF4A2	1.26e-5
PDC	8.55e-8
SNORA4	1.08e-5
RFC4	6.76e-8
FSIP2-AS2	8.51e-8
LINC02043	7.36e-12
ADIPOQ	0.005655517
PTGS2	7.93e-10
SORBS2	3.01e-9
ST6GAL1	1.09e-8
PACERR	1.24e-5
FSIP2-AS1	9.24e-6
PLA2G4A	1.99e-8
RPL39L	6.66e-8
RTP1	3.3e-7
LOC101929106	1.58e-7
TLR3	6.76e-8
LINC01473	7.09e-8
LOC101929130	8.31e-10
MASP1	1.17e-5
FAM149A	2.49e-10
RTP4	0.00159729
FLJ38576	0.606816535
CYP4V2	1.57e-7
KLKB1	0.013938217
LINC02041	8.07341e-4
F11	1.41e-7
LINC01036	1e-5
SST	9.07e-5
LINC01037	2.92e-9
ZC3H15	6.57e-7
F11-AS1	3.45e-9
LOC100131635	0.468833019
RTP2	1.21e-8
ITGAV	1.77e-7
BCL6	5.63e-8
MTNR1A	2.19e-7
FAT1	1.85e-6
FAM171B	7.83e-10
ZSWIM2	1.68e-11
LINC01991	3.5e-5
LPP-AS2	5.78e-5
FLJ42393	4.86e-6
LPP	5.81e-10
CALCRL	9.16e-11
LPP-AS1	3.68e-9
LINC02374	2.02e-8
LINC02514	0.001019435
LOC339975	4.57e-7
MIR28	6.7e-6
TFPI	1.24e-8
LINC02492	0.004258044
TPRG1-AS1	1.04e-7
ZFP42	4.95e-9
TPRG1	1.66e-9
LINC01090	4.67e-10
TPRG1-AS2	1.14e-6
TRIML2	0.03705209
TRIML1	5.22e-9
GULP1	4e-7
TP63	6.41e-9
MIR561	4.68e-10
LINC01060	4.59e-7
MIR944	4.01e-6
DIRC1	9.69e-9
COL3A1	0.003770441
P3H2	2.43e-10
P3H2-AS1	1.51063e-4
MIR1245B	2.02e-5
MIR3606	7.02e-8
MIR3129	8.7e-8
CLDN1	7.77e-6
COL5A2	5.47e-11
LINC02508	1.45e-8
CLDN16	0.012253625
TMEM207	1.82e-5
WDR75	2.93e-9
IL1RAP	8.09e-9
BRINP3	1.44e-8
SLC40A1	6.86e-7
LINC01351	3.41e-9
LINC01262	4.69e-5
ASDURF	0.0242613
ANKAR	1.03e-7
GMNC	5.45e-11
SNAR-I	1.89e-7
OSGEPL1-AS1	2.22e-5
OSGEPL1	2.59217e-4
LOC105379514	2.39478e-4
PMS1	4.41e-8
LINC01596	2.3e-7
LINC01720	5.8e-8
MSTN	1.28433e-4
OSTN	7.67e-5
OSTN-AS1	2.94e-5
C2orf88	2.5e-5
CCDC50	1.66529e-4
UTS2B	5.96e-7
LINCR-0002	4.15e-7
HIBCH	9.46e-5
INPP1	1.63e-5
MFSD6	9.26e-8
PYDC2	1.15e-7
NEMP2	2.2e-8
LINC01680	3.95e-7
NAB1	1.91e-7
GLS	2.29e-9
STAT1	9.35e-11
LOC105373805	2.63e-9
STAT4	2.74e-11
FGF12-AS1	3.84e-10
RGS18	1.79e-9
MYO1B	1.15e-9
FGF12	3.39e-11
FGF12-AS2	3.59e-9
RGS21	6.91e-6
NABP1	5.3e-6
RGS1	2.95e-8
MB21D2	4.81e-6
LOC105747689	5.22e-6
RGS13	2.85e-5
LOC729254	7.62e-7
RGS2	1.97e-6
CAVIN2	6.9e-7
LINC01032	3.5e-9
TMEFF2	8.13e-9
PLAAT1	2.16e-7
MGC2889	0.097815883
SCARNA18B	5.94e-6
UCHL5	8.49536e-4
GLRX2	9.39e-6
ATP13A5-AS1	1.25184e-4
ATP13A5	5.09e-11
CDC73	1.74903e-4
MIR1278	1.53e-7
B3GALT2	2.23e-7
ATP13A4-AS1	3.84e-8
ATP13A4	2.5e-6
OPA1	0.001213266
PCGEM1	3.72e-6
OPA1-AS1	4.38e-5
LINC01031	6.04e-10
LINC02038	2.07e-5
DPPA2P3	5.8e-6
LINC02026	1.01e-5
LINC02028	1.11e-5
HES1	4.1e-6
LINC02036	8.84e-6
LINC00887	8.67e-6
CPN2	8.30771e-4
LRRC15	7.15e-5
GP5	5.12e-6
ATP13A3	9.2e-6
LINC00884	0.035474526
TMEM44-AS1	3.35e-7
TMEM44	7.32e-9
LSG1	2.16448e-4
FAM43A	9.87e-7
LINC01972	8.62e-7
XXYLT1-AS1	3.28e-5
MIR3137	0.010068727
XXYLT1-AS2	7.87e-9
XXYLT1	3.47e-10
ACAP2	1.61e-5
PPP1R2	2.26e-8
LINC01821	6.4e-9
APOD	2.74e-7
LOC105374297	3.05e-5
SDHAP2	5.64421e-4
MIR570HG	1.83649e-4
MIR570	0.154998847
MUC20	2.99961e-4
MUC4	9.2e-5
LINC01983	1.39e-5
MIR6829	1.49657e-4
TNK2-AS1	0.005318543
TNK2	4.38e-8
SDHAP1	7.43e-5
TFRC	7.99e-6
LINC00885	0.013150388
LINC01790	3.52e-10
ZDHHC19	8.04e-8
