GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P
NCR1	19	55417504	55424454	4	2	1381575	0.43748	0.33088
NLRP7	19	55434857	55477611	25	6	1501454	0.71193	0.23825
NLRP2	19	55476652	55512510	20	5	1452208	1.2624	0.1034
GP6	19	55525073	55549632	18	3	1566979	-0.10663	0.54246
RDH13	19	55555684	55580914	22	7	1438949	3.2786	0.00052167
EPS8L1	19	55587221	55599291	4	2	1586338	2.6096	0.004532
PPP1R12C	19	55602281	55628968	10	5	1429064	4.0577	2.4775e-05
TNNT1	19	55644161	55660752	9	3	1228983	3.5437	0.00019727
TNNI3	19	55663135	55669100	5	2	1446646	1.0692	0.14248
DNAAF3	19	55670029	55678090	3	2	1577596	1.8566	0.031682
SYT5	19	55682571	55691809	10	4	1434711	-0.38618	0.65032
PTPRH	19	55692615	55720874	11	5	1461418	0.098058	0.46094
TMEM86B	19	55738002	55740632	6	2	1528775	3.8483	5.9462e-05
PPP6R1	19	55741147	55770038	14	5	1476028	5.685	6.5397e-09
HSPBP1	19	55773591	55791751	8	3	1545464	4.7003	1.2991e-06
BRSK1	19	55793440	55823930	10	3	1582559	1.9821	0.023732
TMEM150B	19	55823653	55845416	19	3	1572408	1.9337	0.026578
KMT5C	19	55851221	55859489	6	2	1554867	6.6633	1.3389e-11
COX6B2	19	55861070	55866182	2	1	1468468	4.8195	7.1963e-07
GARIN5B	19	55866276	55874620	5	3	1545631	6.0376	7.8199e-10
IL11	19	55875750	55881831	6	4	1366473	6.2069	2.7025e-10
TMEM238	19	55890612	55895627	2	1	1548952	6.1094	5e-10
RPL28	19	55897300	55914616	11	5	1205013	4.9507	3.6981e-07
UBE2S	19	55912650	55919325	3	2	1272974	3.5603	0.00018519
SHISA7	19	55940105	55954230	5	2	1532971	1.7259	0.042187
ISOC2	19	55964345	55973070	5	3	1505287	4.8108	7.5154e-07
ZNF628	19	55987699	55995854	4	1	1557547	6.3487	1.0857e-10
NAT14	19	55996557	55998935	2	1	1200212	1.2348	0.10845
SSC5D	19	55999870	56030466	17	5	1558880	5.1633	1.2133e-07
SBK2	19	56040780	56048435	2	1	1545282	6.1094	5e-10
SBK3	19	56052023	56056909	2	1	1528526	4.3744	6.0894e-06
ZNF579	19	56088891	56092211	3	2	1539078	2.7535	0.0029482
FIZ1	19	56102737	56110893	3	2	1542943	6.3193	1.3137e-10
ZNF524	19	56111730	56114504	1	1	1539211	-0.7157	0.76291
ZNF865	19	56114880	56129911	6	3	1326811	4.0383	2.6922e-05
ZNF784	19	56132107	56135941	3	1	1565602	4.8049	7.7397e-07
ZNF580	19	56146361	56154836	9	4	1502513	4.3182	7.8655e-06
CCDC106	19	56158934	56164527	2	1	1590091	3.9085	4.6439e-05
U2AF2	19	56165416	56186082	14	4	1581461	3.9798	3.4491e-05
EPN1	19	56186561	56207141	11	3	1588833	2.5693	0.0050946
NLRP9	19	56219798	56249768	14	5	1554365	4.3867	5.7538e-06
NLRP11	19	56296763	56348128	61	20	1505682	1.5738	0.057768
NLRP4	19	56347944	56393221	47	14	1511865	-0.44699	0.67256
NLRP13	19	56403058	56443702	34	8	1550393	0.87867	0.18979
NLRP8	19	56459198	56499995	38	10	1564567	-0.22288	0.58818
NLRP5	19	56511092	56573176	44	18	1500904	2.1018	0.017786
ZNF787	19	56598732	56632649	18	4	1545594	0.054762	0.47816
ZNF444	19	56652320	56672262	7	2	1590011	1.2599	0.10386
GALP	19	56687389	56697144	5	2	1429666	-0.9832	0.83724
ZSCAN5B	19	56701058	56709207	4	2	1402330	-0.25457	0.60047
ZSCAN5A	19	56732672	56826208	56	16	1453812	0.38598	0.34976
EDDM13	19	56784111	56821823	23	5	1521375	0.64548	0.25931
ZNF582	19	56886595	56904970	18	7	1501423	-0.037256	0.51486
ZNF583	19	56915383	56936400	6	2	1585374	3.3018	0.0004804
ZNF667	19	56950693	56988770	25	5	1495061	3.5173	0.00021795
ZNF471	19	57019212	57041581	14	4	1595622	7.8822	1.6078e-15
ZFP28	19	57050317	57068170	18	5	1517123	7.1475	4.419e-13
ZNF470	19	57078401	57099965	14	4	1561005	7.1453	4.49e-13
ZNF71	19	57106664	57135550	20	6	1409469	3.0187	0.0012693
SMIM17	19	57154527	57168614	13	2	1505738	2.1816	0.014568
ZNF835	19	57173729	57183151	4	2	1538915	2.5494	0.0053954
PEG3	19	57285730	57352121	22	5	1578719	1.4917	0.067888
ZIM2	19	57285915	57352097	22	5	1578719	1.4917	0.067888
USP29	19	57631509	57643294	4	2	1572664	0.61257	0.27008
ZIM3	19	57645464	57656570	8	3	1576620	1.1515	0.12476
DUXA	19	57663094	57678856	9	4	1559296	0.66086	0.25435
ZNF264	19	57702868	57734214	4	2	1594368	3.9466	3.9636e-05
AURKC	19	57741750	57746916	5	1	1591171	-0.03473	0.51385
ZNF805	19	57752053	57774106	19	3	1593745	1.3663	0.085926
ZNF460	19	57790776	57805436	11	4	1443653	8.4028	2.1792e-17
ZNF543	19	57831865	57842144	7	2	1593001	5.3057	5.612e-08
ZNF304	19	57862645	57871266	10	4	1572078	5.9103	1.7078e-09
ZNF547	19	57874891	57890927	9	3	1434529	4.0584	2.47e-05
ZNF548	19	57901218	57913919	3	2	1572841	6.0023	9.729e-10
ZNF17	19	57922529	57933307	7	2	1546632	6.191	2.9897e-10
ZNF749	19	57946693	57957291	12	6	1249695	4.1354	1.7716e-05
ZNF772	19	57980954	57988945	16	2	1596869	4.0857	2.1975e-05
ZNF419	19	57999079	58006048	8	2	1593772	3.609	0.0001537
ZNF773	19	58011222	58029772	4	1	1595828	4.2789	9.393e-06
ZNF549	19	58038693	58052244	2	1	1587016	1.8074	0.035348
ZNF550	19	58053204	58071231	10	4	1551406	4.2142	1.2536e-05
ZNF416	19	58082387	58090266	3	2	1597370	0.66268	0.25377
ZIK1	19	58095508	58105256	3	1	1597357	0.31225	0.37742
ZNF530	19	58111253	58124090	9	4	1374286	1.8639	0.03117
ZNF134	19	58125830	58133636	9	3	1592789	2.0779	0.018859
ZNF211	19	58144535	58155409	16	2	1597323	1.2863	0.099169
ZSCAN4	19	58180303	58190520	5	2	1590440	2.8604	0.0021155
ZNF551	19	58193337	58201179	5	2	1594697	3.7001	0.00010774
ZNF154	19	58208594	58220579	8	3	1566737	4.3601	6.5012e-06
ZNF671	19	58231115	58238995	5	2	1471086	1.2857	0.099279
ZNF776	19	58258164	58269527	4	2	1468440	3.0374	0.0011931
ZNF586	19	58281020	58291984	6	2	1594983	2.7499	0.0029811
ZNF552	19	58318450	58326529	2	1	1595885	2.9809	0.0014371
ZNF587	19	58331011	58379953	18	4	1554464	3.3003	0.00048285
ZNF587B	19	58341427	58357606	8	3	1592329	1.6709	0.047366
ZNF814	19	58380747	58400442	6	3	1445029	4.6491	1.6673e-06
ZNF417	19	58417142	58427978	4	1	1595802	2.5799	0.0049415
ZNF418	19	58433252	58446795	9	2	1594147	4.4507	4.2798e-06
ZNF256	19	58452201	58459077	4	1	1594182	3.1465	0.00082616
C19orf18	19	58469805	58485902	11	2	1537420	6.0902	5.64e-10
ZNF606	19	58488440	58514714	18	3	1590077	6.154	3.7788e-10
ZSCAN1	19	58545434	58565999	7	3	1453305	2.3913	0.0083945
ZNF135	19	58570607	58581123	9	3	1531351	2.4538	0.0070676
ZSCAN18	19	58595204	58629793	20	4	1564141	2.6159	0.0044493
ZNF329	19	58637695	58666477	10	4	1529120	2.8597	0.0021204
ZNF274	19	58694356	58724928	17	4	1586318	5.7578	4.2611e-09
ZNF544	19	58739960	58788923	29	6	1537663	7.5377	2.3922e-14
ZNF8	19	58790314	58827023	23	6	1544419	6.6412	1.5554e-11
ZSCAN22	19	58838385	58853712	3	1	1590768	0.10624	0.45769
A1BG	19	58858172	58864865	3	1	1586137	0.42676	0.33478
ZNF497	19	58865723	58874214	4	2	1155578	1.3066	0.095671
ZNF837	19	58878990	58892389	3	2	1591575	1.8756	0.030355
RPS5	19	58898636	58906171	9	2	1407717	3.6916	0.00011143
ZNF584	19	58919245	58929694	10	2	1582813	3.9463	3.9689e-05
ZNF132	19	58944181	58951589	6	2	1546553	4.1418	1.7227e-05
ZNF324B	19	58962971	58969199	2	1	1578811	4.6895	1.3693e-06
ZNF324	19	58978412	58984945	2	1	1462144	4.1234	1.8664e-05
ZNF446	19	58985910	58992601	4	2	1581266	5.1268	1.4734e-07
SLC27A5	19	59009700	59023432	4	2	1271614	4.0787	2.2646e-05
ZBTB45	19	59024897	59031845	2	1	1593476	5.4286	2.8403e-08
TRIM28	19	59055824	59062087	3	1	1573373	4.0155	2.9654e-05
CHMP2A	19	59062933	59066495	2	1	1474411	2.4306	0.0075363
UBE2M	19	59067079	59070343	4	2	1436950	5.4061	3.2198e-08
MZF1	19	59073284	59085757	6	2	1215332	2.1197	0.017015
DEFB125	20	68351	77296	5	3	1294799	0.84578	0.19884
DEFB126	20	123194	126392	2	1	1323593	-0.2155	0.58531
DEFB127	20	138111	139804	8	1	1572196	-0.0017289	0.50069
DEFB128	20	168527	170264	4	2	1569167	0.041558	0.48343
DEFB129	20	207899	210527	4	2	1589560	0.45075	0.32608
DEFB132	20	238377	241737	9	1	1490090	0.4949	0.31034
C20orf96	20	251504	271419	14	3	1545486	3.1577	0.00079504
ZCCHC3	20	278204	280965	2	1	1494313	5.5974	1.088e-08
SOX12	20	306215	310872	5	2	1456711	1.8523	0.031988
NRSN2	20	326789	335512	4	2	1235716	-0.29131	0.61459
TRIB3	20	356447	378203	12	4	1235153	0.68373	0.24707
RBCK1	20	388696	411610	14	5	1539982	2.7075	0.0033897
TBC1D20	20	416124	443187	15	4	1552845	0.89799	0.1846
CSNK2A1	20	463338	524482	17	4	1513612	0.13084	0.44795
TCF15	20	584637	590910	2	1	1511442	1.905	0.028389
SRXN1	20	627259	634014	6	2	1436440	0.1637	0.43498
SCRT2	20	642240	656823	8	3	1150811	2.277	0.011392
SLC52A3	20	740724	756628	30	10	1408956	2.9104	0.0018047
FAM110A	20	814354	826922	6	3	1535303	0.029095	0.48839
ANGPT4	20	852763	896977	59	20	1407419	4.7128	1.2215e-06
RSPO4	20	939095	982907	46	11	1524551	3.2383	0.00060129
PSMF1	20	1093872	1149017	36	9	1564865	4.5623	2.5295e-06
TMEM74B	20	1161213	1166077	3	2	1003563	1.9158	0.027697
C20orf202	20	1184098	1188918	3	1	1502965	1.0718	0.1419
RAD21L1	20	1206707	1235988	14	5	1566650	-0.79338	0.78622
SNPH	20	1246948	1289971	29	10	1528447	-1.2143	0.88769
SDCBP2	20	1290553	1309879	20	8	1569869	2.0618	0.019612
FKBP1A	20	1349621	1373816	15	5	1583996	4.1954	1.3617e-05
NSFL1C	20	1422807	1448345	13	2	1590234	0.10839	0.45684
SIRPB2	20	1455236	1472233	15	4	1593283	2.6536	0.0039818
SIRPD	20	1514897	1539489	22	5	1596617	-1.9308	0.97325
SIRPB1	20	1545029	1600720	8	3	1538687	-2.389	0.99155
SIRPG	20	1609522	1638425	25	6	1581199	1.5765	0.05746
SIRPA	20	1874763	1920540	32	12	1409486	2.2067	0.013667
PDYN	20	1959402	1974931	14	3	1585561	2.7857	0.0026703
STK35	20	2082528	2129201	33	4	1593987	5.6377	8.6152e-09
LINC03086	20	2187574	2193797	2	1	1589092	1.9885	0.023378
TGM3	20	2276613	2321725	37	11	1395976	0.19776	0.42162
TGM6	20	2361554	2413399	34	9	1551130	1.9879	0.02341
SNRPB	20	2442281	2451499	7	2	1587123	4.7081	1.2503e-06
ZNF343	20	2462463	2489778	20	5	1494361	1.6915	0.045368
TMC2	20	2517253	2622494	80	15	1566649	0.74004	0.22964
NOP56	20	2633178	2639039	4	2	1595798	1.404	0.080165
IDH3B	20	2639041	2644865	4	2	1597369	1.2997	0.096847
EBF4	20	2673524	2740754	33	11	1461156	1.5257	0.063541
CPXM1	20	2774715	2781292	4	2	1584005	1.6364	0.050881
C20orf141	20	2795633	2796476	2	1	1559032	0.39051	0.34808
TMEM239	20	2796585	2797804	1	1	1342043	-0.27416	0.60802
PCED1A	20	2815960	2821889	1	1	1566900	3.5316	0.00020653
VPS16	20	2821373	2847378	18	5	1561734	3.0533	0.0011316
PTPRA	20	2844841	3019316	51	8	1554737	3.8315	6.3683e-05
GNRH2	20	3024268	3026391	3	1	1589364	0.26907	0.39394
AVP	20	3063202	3065370	1	1	1008147	0.97098	0.16578
UBOX5	20	3088219	3140556	23	7	1539757	6.5535	2.8108e-11
FASTKD5	20	3127165	3140532	8	3	1498439	5.6015	1.0624e-08
LZTS3	20	3143263	3154238	6	3	1460587	7.9701	7.9282e-16
DDRGK1	20	3171012	3185295	10	4	1550649	5.8663	2.2279e-09
ITPA	20	3189514	3204516	13	4	1561301	4.9353	4.0008e-07
SLC4A11	20	3208063	3222109	5	3	1439093	3.0982	0.00097344
DNAAF9	20	3229948	3388587	67	7	1572811	7.6392	1.093e-14
ATRN	20	3451665	3631769	83	12	1567663	1.0163	0.15473
GFRA4	20	3639939	3644046	4	2	1577025	2.6541	0.0039756
ADAM33	20	3648620	3662755	10	4	1406916	3.6323	0.00014045
SIGLEC1	20	3667617	3693213	25	6	1551780	4.9224	4.2743e-07
HSPA12B	20	3713317	3733758	10	4	1552915	3.0833	0.0010236
ADISSP	20	3734146	3749035	10	6	1434869	6.4217	6.7395e-11
SPEF1	20	3758151	3762113	1	1	1597371	5.3327	4.837e-08
CDC25B	20	3767419	3786765	17	7	1251100	7.8055	2.963e-15
AP5S1	20	3801171	3805954	3	1	1559484	1.1097	0.13357
MAVS	20	3827446	3856770	21	7	1550923	3.4381	0.00029286
PANK2	20	3869486	3904538	12	2	1543427	4.8996	4.8023e-07
RNF24	20	3912068	3996216	28	6	1562110	6.3699	9.4594e-11
SMOX	20	4129426	4168394	20	6	1541546	7.2122	2.7526e-13
ADRA1D	20	4201278	4229659	21	7	1480322	5.5098	1.7966e-08
PRNP	20	4666797	4682235	9	3	1423572	1.6807	0.046414
PRND	20	4702556	4709106	16	6	1094148	0.37738	0.35295
RASSF2	20	4760669	4804291	56	16	1478572	2.6435	0.0041022
SLC23A2	20	4833002	4990939	77	23	1420612	7.0917	6.6261e-13
TMEM230	20	5049129	5093736	20	3	1446207	6.6942	1.0842e-11
PCNA	20	5095599	5107268	4	1	1540647	6.1094	5e-10
CDS2	20	5107407	5178533	33	6	1445390	3.9598	3.7506e-05
PROKR2	20	5281711	5297378	21	3	1595625	0.7016	0.24146
GPCPD1	20	5525080	5591672	21	7	1463150	6.4946	4.1637e-11
SHLD1	20	5731043	5844558	75	24	1477033	4.0112	3.0212e-05
CHGB	20	5891974	5906007	15	5	1575664	2.7632	0.0028617
TRMT6	20	5918479	5931204	5	2	1561869	2.6651	0.0038478
MCM8	20	5931298	5975852	29	8	1570425	4.6902	1.3648e-06
CRLS1	20	5986739	6020699	18	4	1590910	1.9838	0.023639
LRRN4	20	6021192	6034726	5	2	1595510	1.8082	0.035286
FERMT1	20	6055492	6104191	47	10	1588264	3.4425	0.00028821
BMP2	20	6748745	6760910	5	2	1557887	7.3236	1.2069e-13
HAO1	20	7863631	7921093	45	9	1563079	4.9181	4.3686e-07
TMX4	20	7961713	8000393	17	3	1580406	4.2979	8.6198e-06
PLCB1	20	8112912	8865547	526	100	1544017	4.806	7.6978e-07
PLCB4	20	9049357	9461463	192	44	1547697	3.1548	0.0008031
LAMP5	20	9495005	9511171	21	7	1457669	4.7444	1.0455e-06
PAK5	20	9518037	9819687	248	50	1526945	2.5644	0.0051673
ANKEF1	20	10015697	10037407	12	3	1588714	1.1438	0.12636
SNAP25	20	10199477	10288068	66	16	1463322	3.913	4.5573e-05
MKKS	20	10385428	10414887	18	3	1594730	1.2543	0.10487
SLX4IP	20	10415951	10604551	81	14	1586425	7.3853	7.6033e-14
JAG1	20	10618332	10654694	29	8	1532523	6.4378	6.0624e-11
BTBD3	20	11871377	11907243	16	3	1550061	2.1879	0.014338
SPTLC3	20	12989627	13147411	135	27	1575906	3.1108	0.00093293
ISM1	20	13202418	13281297	68	20	1498480	7.6348	1.1311e-14
TASP1	20	13370036	13619583	86	12	1552404	3.4378	0.00029322
ESF1	20	13694969	13765579	31	6	1523938	1.1471	0.12567
NDUFAF5	20	13765672	13799067	17	4	1590961	1.4756	0.070021
SEL1L2	20	13829635	13975979	59	15	1562779	1.5659	0.058689
MACROD2	20	13976146	16033842	1338	219	1527465	6.6268	1.715e-11
FLRT3	20	14304639	14318313	5	2	1576520	2.4432	0.0072791
KIF16B	20	16252742	16554079	233	40	1536353	3.3718	0.00037334
SNRPB2	20	16710609	16722417	7	3	1562963	1.591	0.055802
OTOR	20	16728998	16732809	6	3	1312497	1.053	0.14616
PCSK2	20	17206752	17465223	197	32	1566967	4.0784	2.2676e-05
BFSP1	20	17474550	17549865	46	16	1499387	4.9249	4.2201e-07
DSTN	20	17549818	17588887	19	5	1483689	7.2459	2.1486e-13
RRBP1	20	17594323	17662934	34	10	1477841	6.1094	5e-10
BANF2	20	17674320	17716517	46	9	1544938	7.7455	4.76e-15
SNX5	20	17922244	17949490	16	4	1577749	2.7455	0.0030212
MGME1	20	17949534	17971765	4	2	1590500	2.114	0.017258
OVOL2	20	18004796	18039834	32	9	1548522	3.4947	0.00023732
PET117	20	18118499	18169016	23	7	1591876	1.294	0.097827
KAT14	20	18122868	18169031	21	7	1591355	1.2787	0.1005
ZNF133	20	18268872	18297640	18	5	1529974	2.105	0.017645
DZANK1	20	18364011	18447995	53	9	1572522	2.4291	0.0075679
POLR3F	20	18448033	18465287	9	2	1587564	2.5831	0.004896
RBBP9	20	18467184	18477899	4	2	1593146	3.2699	0.00053789
SEC23B	20	18488188	18542059	20	5	1557820	3.8816	5.189e-05
DTD1	20	18568556	18744561	84	10	1548548	6.4002	7.7567e-11
SCP2D1-AS1	20	18790372	18810839	13	5	1567585	3.5554	0.00018873
SCP2D1	20	18794370	18795036	1	1	1547944	2.7123	0.0033414
SLC24A3	20	19193290	19703541	370	60	1546804	8.8779	3.408e-19
RIN2	20	19738254	19983103	229	60	1478068	1.9021	0.028577
NAA20	20	19997934	20014273	4	2	1383421	5.554	1.3963e-08
CRNKL1	20	20015005	20036690	34	7	1542700	7.881	1.6236e-15
CFAP61	20	20033158	20341359	210	43	1560268	7.0999	6.2423e-13
RALGAPA2	20	20370202	20693281	92	12	1527107	3.4537	0.00027644
KIZ	20	21106624	21227260	34	3	1533703	6.1094	5e-10
XRN2	20	21283942	21370463	49	5	1573218	6.7781	6.0884e-12
PAX1	20	21686297	21699124	1	1	1444913	-0.48292	0.68542
FOXA2	20	22561642	22566101	1	1	1593401	2.1898	0.014268
SSTR4	20	23016057	23017314	3	1	1594945	3.1628	0.00078141
THBD	20	23026270	23030301	8	4	1226386	2.8852	0.0019561
CD93	20	23059993	23066977	6	2	1560117	2.9738	0.0014705
NXT1	20	23331373	23335408	3	2	1585287	2.523	0.0058179
GZF1	20	23342769	23353683	15	5	1522779	2.843	0.0022347
NAPB	20	23355156	23402156	28	4	1587181	1.6556	0.048899
CSTL1	20	23420322	23425567	6	3	1595085	2.7969	0.0025799
CST11	20	23431041	23433482	3	2	1449862	3.053	0.001133
CST8	20	23471766	23476655	5	2	1586997	0.53853	0.29511
CST9L	20	23545369	23549386	6	1	1480810	0.5016	0.30797
CST9	20	23583047	23586610	7	2	1587130	-0.10213	0.54067
CST3	20	23608534	23618685	7	2	1590760	0.39231	0.34741
CST1	20	23728190	23731574	3	2	1594889	0.95947	0.16866
CST2	20	23804404	23807312	2	1	1550469	-0.040385	0.51611
CST5	20	23856572	23860380	5	1	1590845	0.25591	0.39901
SYNDIG1	20	24449835	24647253	109	24	1501009	3.1093	0.00093778
CST7	20	24929866	24940564	7	2	1587275	-0.25044	0.59888
APMAP	20	24943566	24973610	9	3	1591921	1.1465	0.1258
ACSS1	20	24986866	25038818	28	7	1464733	2.2672	0.01169
VSX1	20	25051521	25063015	9	2	1584256	3.7243	9.794e-05
ENTPD6	20	25176327	25207365	24	6	1499748	6.9893	1.3817e-12
PYGB	20	25228706	25278648	36	4	1570855	6.8907	2.7764e-12
ABHD12	20	25275379	25371618	41	2	1558790	6.7404	7.8969e-12
GINS1	20	25388323	25429191	12	3	1461211	7.2426	2.2009e-13
NINL	20	25433333	25566167	51	7	1574807	6.819	4.583e-12
NANP	20	25593571	25604648	6	2	1589213	5.8596	2.3206e-09
ZNF337	20	25654744	25677515	8	2	1563691	4.6934	1.3436e-06
DEFB115	20	29845467	29847435	1	1	1590442	2.5681	0.0051135
DEFB116	20	29891015	29896388	3	1	1587419	3.5002	0.00023243
DEFB118	20	29956421	29961726	2	1	856301	1.0974	0.13624
DEFB119	20	29964966	29978452	8	4	1566587	3.8434	6.0663e-05
DEFB121	20	29992648	30006314	5	2	1576474	1.3314	0.091533
DEFB123	20	30028411	30038060	1	1	1586817	-1.2067	0.88623
DEFB124	20	30053309	30060816	1	1	1596586	-0.223	0.58823
REM1	20	30063091	30072708	6	3	1543049	5.1011	1.6888e-07
HM13	20	30102213	30158178	22	2	1579964	4.1035	2.035e-05
ID1	20	30193086	30194318	1	1	1590407	3.9361	4.14e-05
COX4I2	20	30225685	30232837	3	1	1585957	5.6888	6.3973e-09
BCL2L1	20	30252261	30311752	15	2	1523829	6.1094	5e-10
TPX2	20	30326904	30389605	19	2	1586541	7.8574	1.9606e-15
MYLK2	20	30407115	30422500	8	2	1591821	8.0764	3.3355e-16
FOXS1	20	30432103	30433420	1	1	1595935	-0.60815	0.72846
DUSP15	20	30435441	30458479	11	5	1510141	5.866	2.2325e-09
TTLL9	20	30458440	30532770	30	8	1543396	6.7682	6.5178e-12
PDRG1	20	30532758	30556513	7	2	1594299	4.6354	1.7814e-06
XKR7	20	30555805	30586256	11	3	1524803	5.478	2.151e-08
CCM2L	20	30598200	30619984	7	2	1563593	3.5838	0.00016931
HCK	20	30639991	30689659	23	5	1542169	1.9802	0.023843
TM9SF4	20	30697309	30755061	24	4	1584491	3.2298	0.00061931
PLAGL2	20	30780307	30795546	4	2	1588066	1.79	0.036726
POFUT1	20	30795625	30826467	4	2	1574535	2.8319	0.002314
KIF3B	20	30865443	30922814	22	4	1546566	2.1429	0.01606
ASXL1	20	30946147	31027122	22	4	1427362	2.2538	0.012104
NOL4L	20	31030862	31172875	39	8	1546745	5.1919	1.0406e-07
C20orf203	20	31219427	31261743	17	4	1545602	4.6515	1.6479e-06
COMMD7	20	31290493	31331814	14	2	1584488	5.5474	1.4497e-08
DNMT3B	20	31350191	31397162	32	5	1555730	7.4921	3.3898e-14
MAPRE1	20	31407699	31438211	13	5	1484694	7.4883	3.4873e-14
EFCAB8	20	31451595	31481113	13	2	1515725	6.3189	1.3175e-10
SUN5	20	31571579	31592239	17	3	1561504	5.9804	1.1128e-09
BPIFB2	20	31595384	31611515	10	3	1481005	4.0586	2.4686e-05
BPIFB6	20	31619454	31631853	14	2	1574861	2.7582	0.0029063
BPIFB3	20	31643230	31661434	18	4	1566025	5.1716	1.1605e-07
BPIFB4	20	31669318	31699557	28	5	1592146	5.569	1.2813e-08
BPIFA2	20	31749660	31769223	18	3	1371667	0.22507	0.41096
BPIFA3	20	31805130	31815612	12	5	1405737	5.885	1.9903e-09
BPIFA1	20	31823802	31831115	9	2	1596613	4.665	1.5434e-06
BPIFB1	20	31870941	31897684	14	4	1422487	3.7595	8.5142e-05
CDK5RAP1	20	31946645	31989375	15	4	1541045	6.1094	5e-10
SNTA1	20	31995763	32031698	10	3	1436339	6.1094	5e-10
CBFA2T2	20	32077928	32237837	21	5	1394185	6.4526	5.4957e-11
NECAB3	20	32244893	32262264	4	2	1493705	6.1094	5e-10
ACTL10	20	32254304	32256331	2	1	1587187	6.1094	5e-10
E2F1	20	32263292	32274210	3	1	1591177	6.1094	5e-10
PXMP4	20	32290550	32308136	7	2	1589292	6.1094	5e-10
ZNF341	20	32319566	32380075	19	6	1473127	6.1094	5e-10
CHMP4B	20	32399110	32442173	16	5	1499037	7.892	1.4865e-15
RALY	20	32581458	32670991	32	5	1504702	7.842	2.2175e-15
EIF2S2	20	32676115	32700085	5	2	1478126	7.1829	3.4134e-13
ASIP	20	32829188	32857150	7	2	1509207	1.3585	0.087148
AHCY	20	32868071	32899608	10	2	1537735	2.222	0.013142
ITCH	20	32951041	33099198	40	3	1507067	6.1094	5e-10
DYNLRB1	20	33104193	33128762	10	3	1492855	6.1094	5e-10
MAP1LC3A	20	33134688	33148149	4	2	1577855	6.1094	5e-10
PIGU	20	33148346	33265089	41	4	1581876	6.1094	5e-10
TP53INP2	20	33292147	33301240	3	1	1577090	6.1094	5e-10
NCOA6	20	33302578	33413433	44	5	1571080	7.5631	1.9685e-14
GGT7	20	33432523	33460661	8	3	1423515	6.2689	1.8181e-10
ACSS2	20	33462766	33515769	25	2	1524978	6.1094	5e-10
GSS	20	33516236	33543794	9	2	1557921	6.1094	5e-10
MYH7B	20	33543704	33590240	21	5	1506455	6.1094	5e-10
TRPC4AP	20	33590207	33680618	36	5	1515546	6.157	3.7074e-10
EDEM2	20	33703160	33735161	22	5	1541672	6.7302	8.4701e-12
PROCR	20	33759740	33803771	20	4	1545420	6.526	3.3784e-11
MMP24	20	33814539	33864804	19	6	1539081	7.6732	8.3862e-15
EIF6	20	33866709	33872619	8	1	1578322	6.1094	5e-10
FAM83C	20	33873534	33880225	3	1	1585130	6.1094	5e-10
UQCC1	20	33890369	33999945	28	4	1459730	6.1094	5e-10
GDF5	20	34021149	34026027	6	2	1594228	6.1094	5e-10
CEP250	20	34042988	34105360	20	2	1561707	6.1094	5e-10
C20orf173	20	34108569	34117481	6	2	1519855	6.1094	5e-10
ERGIC3	20	34129778	34145405	4	1	1595059	6.1094	5e-10
SPAG4	20	34203776	34208967	2	1	1561301	6.1094	5e-10
CPNE1	20	34213953	34252878	19	3	1596608	6.1094	5e-10
RBM12	20	34236847	34252878	8	3	1596610	6.1094	5e-10
NFS1	20	34256610	34287287	8	2	1596611	6.1094	5e-10
ROMO1	20	34287232	34288902	1	1	1596613	14.933	1e-50
RBM39	20	34291531	34330258	15	2	1595737	6.1094	5e-10
PHF20	20	34359923	34538292	44	5	1575963	6.3016	1.4732e-10
SCAND1	20	34541539	34543281	1	1	1590439	14.933	1e-50
CNBD2	20	34556529	34618622	15	3	1595617	6.1094	5e-10
EPB41L1	20	34679426	34820721	53	10	1395511	6.1094	5e-10
AAR2	20	34824339	34844863	7	3	1334860	7.1883	3.2791e-13
DLGAP4	20	34995444	35157040	49	9	1406206	7.7076	6.4096e-15
MYL9	20	35169887	35178226	3	2	1199530	0.49077	0.31179
TGIF2	20	35201876	35222355	4	2	1381867	4.1651	1.5558e-05
TGIF2-RAB5IF	20	35202957	35240960	8	3	1464442	3.186	0.00072118
RAB5IF	20	35234137	35240960	3	1	1583031	1.1621	0.1226
SLA2	20	35240922	35274619	3	2	1424272	6.1094	5e-10
NDRG3	20	35280169	35374541	13	6	1476137	6.1094	5e-10
SOGA1	20	35405845	35492087	19	4	1514491	7.5652	1.9366e-14
TLDC2	20	35504570	35522632	7	3	1502480	8.1231	2.2717e-16
